player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
Maxim Sushko (RW),Philadelphia Flyers,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/313615/maxim-sushko,2020-21,nhl,Maxim Sushko,RW,FW,0,0.0,0
Brian Pinho (C),Washington Capitals,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/132024/brian-pinho,2020-21,nhl,Brian Pinho,C,FW,0,0.0,0
Kevin Czuczman (D),Pittsburgh Penguins,2,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/75939/kevin-czuczman,2020-21,nhl,Kevin Czuczman,D,DEF,0,0.0,0
Philippe Maillet (C),Washington Capitals,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/68740/philippe-maillet,2020-21,nhl,Philippe Maillet,C,FW,0,0.0,0
Juuso Riikola (D),Pittsburgh Penguins,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/56938/juuso-riikola,2020-21,nhl,Juuso Riikola,D,DEF,0,0.0,0
Yannick Weber (D),Pittsburgh Penguins,2,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/10615/yannick-weber,2020-21,nhl,Yannick Weber,D,DEF,0,0.0,0
Yegor Zamula (D),Philadelphia Flyers,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/398138/yegor-zamula,2020-21,nhl,Yegor Zamula,D,DEF,0,0.0,0
Morgan Frost (C),Philadelphia Flyers,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/317025/morgan-frost,2020-21,nhl,Morgan Frost,C,FW,0,0.0,0
Vitali Abramov (LW/RW),Ottawa Senators,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/295715/vitali-abramov,2020-21,nhl,Vitali Abramov,LW/RW,FW,0,0.0,0
Tim Gettinger (LW),New York Rangers,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/272570/tim-gettinger,2020-21,nhl,Tim Gettinger,LW,FW,0,0.0,0
David Farrance (D),Nashville Predators,2,0,0,0,0.00,0,3,https://www.eliteprospects.com/player/269310/david-farrance,2020-21,nhl,David Farrance,D,DEF,0,0.0,0
Brett Murray (LW),Buffalo Sabres,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/267772/brett-murray,2020-21,nhl,Brett Murray,LW,FW,0,0.0,0
Colton White (D),New Jersey Devils,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/204911/colton-white,2020-21,nhl,Colton White,D,DEF,0,0.0,0
Will Lockwood (RW),Vancouver Canucks,2,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/272186/will-lockwood,2020-21,nhl,Will Lockwood,RW,FW,0,0.0,0
Kyle Capobianco (D),Arizona Coyotes,2,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/225186/kyle-capobianco,2020-21,nhl,Kyle Capobianco,D,DEF,0,0.0,0
Frédérik Gauthier (C),Arizona Coyotes,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/128500/frederik-gauthier,2020-21,nhl,Frédérik Gauthier,C,FW,0,0.0,0
Mark Alt (D),Los Angeles Kings,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/74998/mark-alt,2020-21,nhl,Mark Alt,D,DEF,0,0.0,0
Timothy Liljegren (D),Toronto Maple Leafs,2,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/224910/timothy-liljegren,2020-21,nhl,Timothy Liljegren,D,DEF,0,0.0,0
Jack Ahcan (D),Boston Bruins,3,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/248456/jack-ahcan,2020-21,nhl,Jack Ahcan,D,DEF,0,0.0,0
Calen Addison (D),Minnesota Wild,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/278861/calen-addison,2020-21,nhl,Calen Addison,D,DEF,0,0.0,0
Alec Regula (D),Chicago Blackhawks,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/283940/alec-regula,2020-21,nhl,Alec Regula,D,DEF,0,0.0,0
Cam York (D),Philadelphia Flyers,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/290129/cam-york,2020-21,nhl,Cam York,D,DEF,0,0.0,0
Dakota Mermis (D),Minnesota Wild,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/56311/dakota-mermis,2020-21,nhl,Dakota Mermis,D,DEF,0,0.0,0
Sheldon Rempal (RW/LW),Carolina Hurricanes,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/142304/sheldon-rempal,2020-21,nhl,Sheldon Rempal,RW/LW,FW,0,0.0,0
Ondrej Kase (RW),Boston Bruins,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/165006/ondrej-kase,2020-21,nhl,Ondrej Kase,RW,FW,0,0.0,0
Justin Bailey (RW/LW),Vancouver Canucks,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/116970/justin-bailey,2020-21,nhl,Justin Bailey,RW/LW,FW,0,0.0,0
Oskar Steen (C/RW),Boston Bruins,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/212666/oskar-steen,2020-21,nhl,Oskar Steen,C/RW,FW,0,0.0,0
Keaton Middleton (D),Colorado Avalanche,3,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/249597/keaton-middleton,2020-21,nhl,Keaton Middleton,D,DEF,0,0.0,0
Sheldon Dries (C/W),Colorado Avalanche,3,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/97620/sheldon-dries,2020-21,nhl,Sheldon Dries,C/W,FW,0,0.0,0
Dennis Gilbert (D),Colorado Avalanche,3,0,0,0,0.00,5,0,https://www.eliteprospects.com/player/267396/dennis-gilbert,2020-21,nhl,Dennis Gilbert,D,DEF,0,0.0,0
Noah Juulsen (D),Florida Panthers,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/199905/noah-juulsen,2020-21,nhl,Noah Juulsen,D,DEF,0,0.0,0
David Gustafsson (C),Winnipeg Jets,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/293796/david-gustafsson,2020-21,nhl,David Gustafsson,C,FW,0,0.0,0
Austin Czarnik (C/RW),New York Islanders,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/20707/austin-czarnik,2020-21,nhl,Austin Czarnik,C/RW,FW,0,0.0,0
Joakim Ryan (D),Carolina Hurricanes,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/51926/joakim-ryan,2020-21,nhl,Joakim Ryan,D,DEF,0,0.0,0
Antti Suomela (C),San Jose Sharks,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/73292/antti-suomela,2020-21,nhl,Antti Suomela,C,FW,0,0.0,0
Olle Alsing (D),Ottawa Senators,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/139080/olle-alsing,2020-21,nhl,Olle Alsing,D,DEF,0,0.0,0
Drew Shore (C),Carolina Hurricanes,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/31263/drew-shore,2020-21,nhl,Drew Shore,C,FW,0,0.0,0
Patrick Brown (C/RW),Vegas Golden Knights,4,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/75038/patrick-brown,2020-21,nhl,Patrick Brown,C/RW,FW,0,0.0,0
Brinson Pasichnuk (D),San Jose Sharks,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/148238/brinson-pasichnuk,2020-21,nhl,Brinson Pasichnuk,D,DEF,0,0.0,0
Micheal Haley (C/W),Ottawa Senators,4,0,0,0,0.00,5,-1,https://www.eliteprospects.com/player/14655/micheal-haley,2020-21,nhl,Micheal Haley,C/W,FW,0,0.0,0
