player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,head_injuries
Barry Tallackson (RW),New Jersey Devils,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/8845/barry-tallackson,2008-09,nhl,Barry Tallackson,RW,FW,0,0.0,0
Marc-André Gragnani (D),Buffalo Sabres,4,0,0,0,0.00,2,2,https://www.eliteprospects.com/player/9356/marc-andre-gragnani,2008-09,nhl,Marc-André Gragnani,D,DEF,0,0.0,0
Matt Hendricks (LW/C),Colorado Avalanche,4,0,0,0,0.00,13,1,https://www.eliteprospects.com/player/11554/matt-hendricks,2008-09,nhl,Matt Hendricks,LW/C,FW,0,0.0,0
Aaron MacKenzie (D),Colorado Avalanche,5,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/11738/aaron-mackenzie,2008-09,nhl,Aaron MacKenzie,D,DEF,0,0.0,0
Brett Carson (D),Carolina Hurricanes,5,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/10406/brett-carson,2008-09,nhl,Brett Carson,D,DEF,0,0.0,0
Brian McGrattan (RW),Phoenix Coyotes,5,0,0,0,0.00,22,-2,https://www.eliteprospects.com/player/8976/brian-mcgrattan,2008-09,nhl,Brian McGrattan,RW,FW,0,0.0,0
Kyle Cumiskey (D),Colorado Avalanche,6,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/10405/kyle-cumiskey,2008-09,nhl,Kyle Cumiskey,D,DEF,Kyle Cumiskey,5.0,1
Pascal Pelletier (LW/C),Chicago Blackhawks,7,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/11731/pascal-pelletier,2008-09,nhl,Pascal Pelletier,LW/C,FW,0,0.0,0
Janne Pesonen (LW/C),Pittsburgh Penguins,7,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/4285/janne-pesonen,2008-09,nhl,Janne Pesonen,LW/C,FW,0,0.0,0
Ben Maxwell (C/LW),Montréal Canadiens,7,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/9337/ben-maxwell,2008-09,nhl,Ben Maxwell,C/LW,FW,0,0.0,0
Mike Santorelli (C),Nashville Predators,7,0,0,0,0.00,2,-5,https://www.eliteprospects.com/player/11417/mike-santorelli,2008-09,nhl,Mike Santorelli,C,FW,0,0.0,0
Mike Weber (D),Buffalo Sabres,7,0,0,0,0.00,19,-3,https://www.eliteprospects.com/player/11231/mike-weber,2008-09,nhl,Mike Weber,D,DEF,0,0.0,0
Philippe Dupuis (C/RW),Colorado Avalanche,8,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/11564/philippe-dupuis,2008-09,nhl,Philippe Dupuis,C/RW,FW,0,0.0,0
Jordan Hendry (D),Chicago Blackhawks,9,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/11348/jordan-hendry,2008-09,nhl,Jordan Hendry,D,DEF,0,0.0,0
Kevin Westgarth (RW),Los Angeles Kings,9,0,0,0,0.00,9,1,https://www.eliteprospects.com/player/14333/kevin-westgarth,2008-09,nhl,Kevin Westgarth,RW,FW,0,0.0,0
Jared Ross (C/LW),Philadelphia Flyers,10,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/13416/jared-ross,2008-09,nhl,Jared Ross,C/LW,FW,0,0.0,0
Ryan Vesce (C/RW),San Jose Sharks,10,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/4342/ryan-vesce,2008-09,nhl,Ryan Vesce,C/RW,FW,0,0.0,0
Garth Murray (LW),Phoenix Coyotes,10,0,0,0,0.00,12,-2,https://www.eliteprospects.com/player/8956/garth-murray,2008-09,nhl,Garth Murray,LW,FW,0,0.0,0
Derek Peltier (D),Colorado Avalanche,11,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/12367/derek-peltier,2008-09,nhl,Derek Peltier,D,DEF,0,0.0,0
Brett Skinner (D),New York Islanders,11,0,0,0,0.00,4,3,https://www.eliteprospects.com/player/8539/brett-skinner,2008-09,nhl,Brett Skinner,D,DEF,0,0.0,0
Ben Ondrus (RW),Toronto Maple Leafs,11,0,0,0,0.00,34,-4,https://www.eliteprospects.com/player/10259/ben-ondrus,2008-09,nhl,Ben Ondrus,RW,FW,0,0.0,0
Derek Joslin (D),San Jose Sharks,12,0,0,0,0.00,6,-3,https://www.eliteprospects.com/player/11392/derek-joslin,2008-09,nhl,Derek Joslin,D,DEF,0,0.0,0
Mike Vernace (D),Colorado Avalanche,12,0,0,0,0.00,8,-5,https://www.eliteprospects.com/player/11585/mike-vernace,2008-09,nhl,Mike Vernace,D,DEF,0,0.0,0
Cody Bass (C/RW),Ottawa Senators,12,0,0,0,0.00,15,-2,https://www.eliteprospects.com/player/9358/cody-bass,2008-09,nhl,Cody Bass,C/RW,FW,0,0.0,0
Theo Peckham (D),Edmonton Oilers,15,0,0,0,0.00,59,-1,https://www.eliteprospects.com/player/11266/theo-peckham,2008-09,nhl,Theo Peckham,D,DEF,0,0.0,0
Mitch Fritz (LW),New York Islanders,20,0,0,0,0.00,42,-4,https://www.eliteprospects.com/player/9160/mitch-fritz,2008-09,nhl,Mitch Fritz,LW,FW,0,0.0,0
Chris Chelios (D),Detroit Red Wings,28,0,0,0,0.00,18,1,https://www.eliteprospects.com/player/9112/chris-chelios,2008-09,nhl,Chris Chelios,D,DEF,0,0.0,0
