player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def,Name,Games Missed,Concussion
David Steckel (C),Anaheim Ducks,6,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/9388/david-steckel,2013-14,nhl,David Steckel,C,FW,0,0.0,0
Hal Gill (D),Philadelphia Flyers,6,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/8718/hal-gill,2013-14,nhl,Hal Gill,D,DEF,0,0.0,0
Bryce Van Brabant (LW/C),Calgary Flames,6,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/39628/bryce-van-brabant,2013-14,nhl,Bryce Van Brabant,LW/C,FW,0,0.0,0
Brandon Mashinter (LW),New York Rangers,6,0,0,0,0.00,10,-1,https://www.eliteprospects.com/player/18619/brandon-mashinter,2013-14,nhl,Brandon Mashinter,LW,FW,0,0.0,0
Arron Asham (RW),New York Rangers,6,0,0,0,0.00,14,-5,https://www.eliteprospects.com/player/8791/arron-asham,2013-14,nhl,Arron Asham,RW,FW,0,0.0,0
Matt Taormina (D),Tampa Bay Lightning,7,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/33724/matt-taormina,2013-14,nhl,Matt Taormina,D,DEF,0,0.0,0
Jamie Oleksiak (D),Dallas Stars,7,0,0,0,0.00,2,-3,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2013-14,nhl,Jamie Oleksiak,D,DEF,0,0.0,0
Dana Tyrell (C/W),Tampa Bay Lightning,7,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/11638/dana-tyrell,2013-14,nhl,Dana Tyrell,C/W,FW,0,0.0,0
Mike Blunden (RW),Montréal Canadiens,7,0,0,0,0.00,5,-2,https://www.eliteprospects.com/player/9195/mike-blunden,2013-14,nhl,Mike Blunden,RW,FW,0,0.0,0
Ryan Whitney (D),Florida Panthers,7,0,0,0,0.00,6,-7,https://www.eliteprospects.com/player/9399/ryan-whitney,2013-14,nhl,Ryan Whitney,D,DEF,0,0.0,0
Taylor Beck (LW/RW),Nashville Predators,7,0,0,0,0.00,6,-2,https://www.eliteprospects.com/player/24653/taylor-beck,2013-14,nhl,Taylor Beck,LW/RW,FW,0,0.0,0
Louis Leblanc (C/RW),Montréal Canadiens,8,0,0,0,0.00,4,1,https://www.eliteprospects.com/player/31615/louis-leblanc,2013-14,nhl,Louis Leblanc,C/RW,FW,0,0.0,0
Mike Mottau (D),Florida Panthers,8,0,0,0,0.00,4,-3,https://www.eliteprospects.com/player/13951/mike-mottau,2013-14,nhl,Mike Mottau,D,DEF,0,0.0,0
Patrik Nemeth (D),Dallas Stars,8,0,0,0,0.00,6,-3,https://www.eliteprospects.com/player/10383/patrik-nemeth,2013-14,nhl,Patrik Nemeth,D,DEF,0,0.0,0
Nick Johnson (RW),Boston Bruins,9,0,0,0,0.00,0,-4,https://www.eliteprospects.com/player/17765/nick-johnson,2013-14,nhl,Nick Johnson,RW,FW,0,0.0,0
Chris Mueller (C/RW),Dallas Stars,9,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/17839/chris-mueller,2013-14,nhl,Chris Mueller,C/RW,FW,0,0.0,0
Cameron Gaunce (D),Dallas Stars,9,0,0,0,0.00,7,1,https://www.eliteprospects.com/player/16591/cameron-gaunce,2013-14,nhl,Cameron Gaunce,D,DEF,0,0.0,0
Andrew Alberts (D),Vancouver Canucks,10,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/9062/andrew-alberts,2013-14,nhl,Andrew Alberts,D,DEF,0,0.0,0
Jesper Fast (RW),New York Rangers,11,0,0,0,0.00,2,-5,https://www.eliteprospects.com/player/10967/jesper-fast,2013-14,nhl,Jesper Fast,RW,FW,0,0.0,0
Freddie Hamilton (C/W),San Jose Sharks,11,0,0,0,0.00,2,-5,https://www.eliteprospects.com/player/31570/freddie-hamilton,2013-14,nhl,Freddie Hamilton,C/W,FW,0,0.0,0
Paul Carey (W/C),Colorado Avalanche,12,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/14386/paul-carey,2013-14,nhl,Paul Carey,W/C,FW,0,0.0,0
Brayden McNabb (D),Buffalo Sabres,12,0,0,0,0.00,6,1,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2013-14,nhl,Brayden McNabb,D,DEF,0,0.0,0
Pierre-Cédric Labrie (LW),Tampa Bay Lightning,13,0,0,0,0.00,20,-4,https://www.eliteprospects.com/player/14332/pierre-cedric-labrie,2013-14,nhl,Pierre-Cédric Labrie,LW,FW,0,0.0,0
Mike Sislo (RW),New Jersey Devils,14,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/33225/mike-sislo,2013-14,nhl,Mike Sislo,RW,FW,0,0.0,0
Adam Burish (RW/LW),San Jose Sharks,15,0,0,0,0.00,6,-4,https://www.eliteprospects.com/player/10196/adam-burish,2013-14,nhl,Adam Burish,RW/LW,FW,0,0.0,0
Jerred Smithson (C/RW),Toronto Maple Leafs,18,0,0,0,0.00,9,-5,https://www.eliteprospects.com/player/8886/jerred-smithson,2013-14,nhl,Jerred Smithson,C/RW,FW,0,0.0,0
Zach Sill (C/LW),Pittsburgh Penguins,20,0,0,0,0.00,12,-4,https://www.eliteprospects.com/player/35624/zach-sill,2013-14,nhl,Zach Sill,C/LW,FW,0,0.0,0
Frazer McLaren (LW),Toronto Maple Leafs,27,0,0,0,0.00,77,-2,https://www.eliteprospects.com/player/14501/frazer-mclaren,2013-14,nhl,Frazer McLaren,LW,FW,0,0.0,0
Colton Orr (RW),Toronto Maple Leafs,54,0,0,0,0.00,110,-3,https://www.eliteprospects.com/player/8941/colton-orr,2013-14,nhl,Colton Orr,RW,FW,0,0.0,0
